0,0,0
0,1,14.142135623730951
0,2,4.242640687119285
0,3,15.556349186104045
0,4,7.0710678118654755
0,5,2.8284271247461903
0,6,26.870057685088806
0,7,8.48528137423857
0,8,19.79898987322333
0,9,11.313708498984761
0,10,25.45584412271571
0,11,24.041630560342615
0,12,5.656854249492381
0,13,18.384776310850235
0,14,22.627416997969522
0,15,9.899494936611665
0,16,16.97056274847714
0,17,1.4142135623730951
0,18,21.213203435596427
0,19,1.4142135623730951
0,20,12.727922061357855
1,0,14.142135623730951
1,1,0
1,2,9.899494936611665
1,3,1.4142135623730951
1,4,7.0710678118654755
1,5,11.313708498984761
1,6,12.727922061357855
1,7,5.656854249492381
1,8,5.656854249492381
1,9,2.8284271247461903
1,10,11.313708498984761
1,11,9.899494936611665
1,12,8.48528137423857
1,13,4.242640687119285
1,14,8.48528137423857
1,15,4.242640687119285
1,16,2.8284271247461903
1,17,12.727922061357855
1,18,7.0710678118654755
1,19,15.556349186104045
1,20,1.4142135623730951
2,0,4.242640687119285
2,1,9.899494936611665
2,2,0
2,3,11.313708498984761
2,4,2.8284271247461903
2,5,1.4142135623730951
2,6,22.627416997969522
2,7,4.242640687119285
2,8,15.556349186104045
2,9,7.0710678118654755
2,10,21.213203435596427
2,11,19.79898987322333
2,12,1.4142135623730951
2,13,14.142135623730951
2,14,18.384776310850235
2,15,5.656854249492381
2,16,12.727922061357855
2,17,2.8284271247461903
2,18,16.97056274847714
2,19,5.656854249492381
2,20,8.48528137423857
3,0,15.556349186104045
3,1,1.4142135623730951
3,2,11.313708498984761
3,3,0
3,4,8.48528137423857
3,5,12.727922061357855
3,6,11.313708498984761
3,7,7.0710678118654755
3,8,4.242640687119285
3,9,4.242640687119285
3,10,9.899494936611665
3,11,8.48528137423857
3,12,9.899494936611665
3,13,2.8284271247461903
3,14,7.0710678118654755
3,15,5.656854249492381
3,16,1.4142135623730951
3,17,14.142135623730951
3,18,5.656854249492381
3,19,16.97056274847714
3,20,2.8284271247461903
4,0,7.0710678118654755
4,1,7.0710678118654755
4,2,2.8284271247461903
4,3,8.48528137423857
4,4,0
4,5,4.242640687119285
4,6,19.79898987322333
4,7,1.4142135623730951
4,8,12.727922061357855
4,9,4.242640687119285
4,10,18.384776310850235
4,11,16.97056274847714
4,12,1.4142135623730951
4,13,11.313708498984761
4,14,15.556349186104045
4,15,2.8284271247461903
4,16,9.899494936611665
4,17,5.656854249492381
4,18,14.142135623730951
4,19,8.48528137423857
4,20,5.656854249492381
5,0,2.8284271247461903
5,1,11.313708498984761
5,2,1.4142135623730951
5,3,12.727922061357855
5,4,4.242640687119285
5,5,0
5,6,24.041630560342615
5,7,5.656854249492381
5,8,16.97056274847714
5,9,8.48528137423857
5,10,22.627416997969522
5,11,21.213203435596427
5,12,2.8284271247461903
5,13,15.556349186104045
5,14,19.79898987322333
5,15,7.0710678118654755
5,16,14.142135623730951
5,17,1.4142135623730951
5,18,18.384776310850235
5,19,4.242640687119285
5,20,9.899494936611665
6,0,26.870057685088806
6,1,12.727922061357855
6,2,22.627416997969522
6,3,11.313708498984761
6,4,19.79898987322333
6,5,24.041630560342615
6,6,0
6,7,18.384776310850235
6,8,7.0710678118654755
6,9,15.556349186104045
6,10,1.4142135623730951
6,11,2.8284271247461903
6,12,21.213203435596427
6,13,8.48528137423857
6,14,4.242640687119285
6,15,16.97056274847714
6,16,9.899494936611665
6,17,25.45584412271571
6,18,5.656854249492381
6,19,28.284271247461902
6,20,14.142135623730951
7,0,8.48528137423857
7,1,5.656854249492381
7,2,4.242640687119285
7,3,7.0710678118654755
7,4,1.4142135623730951
7,5,5.656854249492381
7,6,18.384776310850235
7,7,0
7,8,11.313708498984761
7,9,2.8284271247461903
7,10,16.97056274847714
7,11,15.556349186104045
7,12,2.8284271247461903
7,13,9.899494936611665
7,14,14.142135623730951
7,15,1.4142135623730951
7,16,8.48528137423857
7,17,7.0710678118654755
7,18,12.727922061357855
7,19,9.899494936611665
7,20,4.242640687119285
8,0,19.79898987322333
8,1,5.656854249492381
8,2,15.556349186104045
8,3,4.242640687119285
8,4,12.727922061357855
8,5,16.97056274847714
8,6,7.0710678118654755
8,7,11.313708498984761
8,8,0
8,9,8.48528137423857
8,10,5.656854249492381
8,11,4.242640687119285
8,12,14.142135623730951
8,13,1.4142135623730951
8,14,2.8284271247461903
8,15,9.899494936611665
8,16,2.8284271247461903
8,17,18.384776310850235
8,18,1.4142135623730951
8,19,21.213203435596427
8,20,7.0710678118654755
9,0,11.313708498984761
9,1,2.8284271247461903
9,2,7.0710678118654755
9,3,4.242640687119285
9,4,4.242640687119285
9,5,8.48528137423857
9,6,15.556349186104045
9,7,2.8284271247461903
9,8,8.48528137423857
9,9,0
9,10,14.142135623730951
9,11,12.727922061357855
9,12,5.656854249492381
9,13,7.0710678118654755
9,14,11.313708498984761
9,15,1.4142135623730951
9,16,5.656854249492381
9,17,9.899494936611665
9,18,9.899494936611665
9,19,12.727922061357855
9,20,1.4142135623730951
10,0,25.45584412271571
10,1,11.313708498984761
10,2,21.213203435596427
10,3,9.899494936611665
10,4,18.384776310850235
10,5,22.627416997969522
10,6,1.4142135623730951
10,7,16.97056274847714
10,8,5.656854249492381
10,9,14.142135623730951
10,10,0
10,11,1.4142135623730951
